,Date,Período,Região,Estado,Linhagens relevantes,Frequência
396,2020-10,Out 2020,Sudeste,Minas Gerais,P.2,1
397,2020-10,Out 2020,Sudeste,Rio de Janeiro,B.1.1,1
398,2020-10,Out 2020,Sudeste,Rio de Janeiro,B.1.1.28,14
399,2020-10,Out 2020,Sudeste,Rio de Janeiro,B.1.1.33,42
400,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outras,1
401,2020-10,Out 2020,Sudeste,Rio de Janeiro,P.2,25
402,2020-10,Out 2020,Sudeste,São Paulo,B.1.1,1
403,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.28,22
404,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.33,6
405,2020-10,Out 2020,Sudeste,São Paulo,Outras,3
406,2020-10,Out 2020,Sudeste,São Paulo,P.2,5
407,2020-10,Out 2020,Sul,Paraná,B.1.1.28,15
408,2020-10,Out 2020,Sul,Paraná,B.1.1.33,7
409,2020-10,Out 2020,Sul,Paraná,Outras,1
410,2020-10,Out 2020,Sul,Paraná,P.2,8
411,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1,3
412,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.28,26
413,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.33,25
414,2020-10,Out 2020,Sul,Rio Grande do Sul,Outras,11
415,2020-10,Out 2020,Sul,Rio Grande do Sul,P.2,10
416,2020-10,Out 2020,Sul,Santa Catarina,B.1.1.33,1
417,2020-11,Nov 2020,Centro-oeste,Distrito Federal,B.1.1.28,1
418,2020-11,Nov 2020,Centro-oeste,Distrito Federal,P.2,2
419,2020-11,Nov 2020,Centro-oeste,Goiás,P.2,1
420,2020-11,Nov 2020,Centro-oeste,Mato Grosso,Outras,1
421,2020-11,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outras,1
422,2020-11,Nov 2020,Nordeste,Alagoas,B.1.1.28,1
423,2020-11,Nov 2020,Nordeste,Alagoas,Outras,1
424,2020-11,Nov 2020,Nordeste,Alagoas,P.2,4
425,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.28,3
426,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.33,4
427,2020-11,Nov 2020,Nordeste,Bahia,Outras,3
428,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.28,3
429,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.33,7
430,2020-11,Nov 2020,Nordeste,Ceará,P.2,2
431,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1,1
432,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1.28,1
433,2020-11,Nov 2020,Nordeste,Maranhão,Outras,6
434,2020-11,Nov 2020,Nordeste,Maranhão,P.1 (Gama),1
435,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1,14
436,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.28,2
437,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.33,3
438,2020-11,Nov 2020,Nordeste,Paraíba,Outras,6
439,2020-11,Nov 2020,Nordeste,Paraíba,P.2,3
440,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1.33,2
441,2020-11,Nov 2020,Nordeste,Pernambuco,P.2,1
442,2020-11,Nov 2020,Nordeste,Piauí,B.1.1.28,1
443,2020-11,Nov 2020,Nordeste,Piauí,Outras,3
444,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1,1
445,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.28,2
446,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.33,5
447,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outras,2
448,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,P.2,4
449,2020-11,Nov 2020,Norte,Amapá,P.2,5
450,2020-11,Nov 2020,Norte,Amazonas,B.1.1,2
451,2020-11,Nov 2020,Norte,Amazonas,B.1.1.28,21
452,2020-11,Nov 2020,Norte,Amazonas,B.1.1.33,3
453,2020-11,Nov 2020,Norte,Amazonas,Outras,20
454,2020-11,Nov 2020,Norte,Amazonas,P.2,3
455,2020-11,Nov 2020,Norte,Pará,B.1.1,4
456,2020-11,Nov 2020,Norte,Pará,B.1.1.28,2
457,2020-11,Nov 2020,Norte,Pará,Outras,1
458,2020-11,Nov 2020,Norte,Pará,P.2,16
459,2020-11,Nov 2020,Norte,Roraima,B.1.1.28,1
460,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.28,2
461,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.33,9
462,2020-11,Nov 2020,Sudeste,Espírito Santo,P.2,7
463,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1,1
464,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.28,6
465,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.33,6
466,2020-11,Nov 2020,Sudeste,Minas Gerais,P.2,13
467,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1,3
468,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.28,17
469,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.33,20
470,2020-11,Nov 2020,Sudeste,Rio de Janeiro,Outras,1
471,2020-11,Nov 2020,Sudeste,Rio de Janeiro,P.2,33
472,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1,3
473,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.28,37
474,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.33,8
475,2020-11,Nov 2020,Sudeste,São Paulo,Outras,21
476,2020-11,Nov 2020,Sudeste,São Paulo,P.2,26
477,2020-11,Nov 2020,Sul,Paraná,B.1.1,1
478,2020-11,Nov 2020,Sul,Paraná,B.1.1.28,22
479,2020-11,Nov 2020,Sul,Paraná,B.1.1.33,4
480,2020-11,Nov 2020,Sul,Paraná,Outras,3
481,2020-11,Nov 2020,Sul,Paraná,P.2,12
482,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1,1
483,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.28,51
484,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.33,18
485,2020-11,Nov 2020,Sul,Rio Grande do Sul,Outras,43
486,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.1 (Gama),1
487,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.2,75
488,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.28,1
489,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.33,1
490,2020-11,Nov 2020,Sul,Santa Catarina,Outras,1
491,2020-11,Nov 2020,Sul,Santa Catarina,P.2,3
492,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.28,1
493,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.7 (Alfa),2
494,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.28,12
495,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.33,1
496,2020-12,Dez 2020,Centro-oeste,Goiás,Outras,8
497,2020-12,Dez 2020,Centro-oeste,Goiás,P.2,30
498,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.28,2
499,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.33,3
500,2020-12,Dez 2020,Centro-oeste,Mato Grosso,Outras,1
501,2020-12,Dez 2020,Centro-oeste,Mato Grosso,P.2,3
502,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,1
503,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,6
504,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,Outras,1
505,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,P.2,3
506,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1,1
507,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.28,1
508,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.33,1
509,2020-12,Dez 2020,Nordeste,Alagoas,Outras,2
510,2020-12,Dez 2020,Nordeste,Alagoas,P.2,25
511,2020-12,Dez 2020,Nordeste,Bahia,B.1.1.28,3
512,2020-12,Dez 2020,Nordeste,Bahia,Outras,2
513,2020-12,Dez 2020,Nordeste,Bahia,P.1 (Gama),5
514,2020-12,Dez 2020,Nordeste,Bahia,P.2,6
515,2020-12,Dez 2020,Nordeste,Ceará,B.1.1,2
516,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.28,4
517,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.33,8
518,2020-12,Dez 2020,Nordeste,Ceará,P.2,10
519,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.28,7
520,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.33,4
521,2020-12,Dez 2020,Nordeste,Maranhão,Outras,24
522,2020-12,Dez 2020,Nordeste,Maranhão,P.1 (Gama),1
523,2020-12,Dez 2020,Nordeste,Maranhão,P.2,13
524,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1,6
525,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.28,8
526,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.33,2
527,2020-12,Dez 2020,Nordeste,Paraíba,Outras,5
528,2020-12,Dez 2020,Nordeste,Paraíba,P.2,10
529,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1,2
530,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1.33,1
531,2020-12,Dez 2020,Nordeste,Pernambuco,Outras,4
532,2020-12,Dez 2020,Nordeste,Pernambuco,P.2,15
533,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1,3
534,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.28,2
535,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.33,1
536,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,Outras,2
537,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,P.2,12
538,2020-12,Dez 2020,Norte,Acre,P.2,1
539,2020-12,Dez 2020,Norte,Amapá,B.1.1.28,1
540,2020-12,Dez 2020,Norte,Amapá,B.1.1.33,1
541,2020-12,Dez 2020,Norte,Amapá,Outras,1
542,2020-12,Dez 2020,Norte,Amapá,P.2,14
543,2020-12,Dez 2020,Norte,Amazonas,B.1.1,6
544,2020-12,Dez 2020,Norte,Amazonas,B.1.1.28,31
545,2020-12,Dez 2020,Norte,Amazonas,B.1.1.33,14
546,2020-12,Dez 2020,Norte,Amazonas,Outras,26
547,2020-12,Dez 2020,Norte,Amazonas,P.1 (Gama),118
548,2020-12,Dez 2020,Norte,Amazonas,P.2,42
549,2020-12,Dez 2020,Norte,Pará,B.1.1,5
550,2020-12,Dez 2020,Norte,Pará,B.1.1.28,3
551,2020-12,Dez 2020,Norte,Pará,B.1.1.33,1
552,2020-12,Dez 2020,Norte,Pará,Outras,3
553,2020-12,Dez 2020,Norte,Pará,P.2,20
554,2020-12,Dez 2020,Norte,Tocantins,P.2,1
555,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.28,6
556,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.33,11
557,2020-12,Dez 2020,Sudeste,Espírito Santo,Outras,1
558,2020-12,Dez 2020,Sudeste,Espírito Santo,P.2,15
559,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1,1
560,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.28,9
561,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.33,3
562,2020-12,Dez 2020,Sudeste,Minas Gerais,Outras,1
563,2020-12,Dez 2020,Sudeste,Minas Gerais,P.2,24
564,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.28,5
565,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.33,8
566,2020-12,Dez 2020,Sudeste,Rio de Janeiro,Outras,9
567,2020-12,Dez 2020,Sudeste,Rio de Janeiro,P.2,110
568,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1,1
569,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.28,29
570,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.33,5
571,2020-12,Dez 2020,Sudeste,São Paulo,Outras,15
572,2020-12,Dez 2020,Sudeste,São Paulo,P.2,23
573,2020-12,Dez 2020,Sul,Paraná,B.1.1,1
574,2020-12,Dez 2020,Sul,Paraná,B.1.1.28,11
575,2020-12,Dez 2020,Sul,Paraná,B.1.1.33,2
576,2020-12,Dez 2020,Sul,Paraná,Outras,6
577,2020-12,Dez 2020,Sul,Paraná,P.1 (Gama),1
578,2020-12,Dez 2020,Sul,Paraná,P.2,26
579,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1,1
580,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.28,15
581,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.33,6
582,2020-12,Dez 2020,Sul,Rio Grande do Sul,Outras,11
583,2020-12,Dez 2020,Sul,Rio Grande do Sul,P.2,38
584,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.28,3
585,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.33,1
586,2020-12,Dez 2020,Sul,Santa Catarina,Outras,6
587,2020-12,Dez 2020,Sul,Santa Catarina,P.2,36
588,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.1 (Gama),1
589,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.2,1
590,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1,1
591,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.28,5
592,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.33,2
593,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),6
594,2021-01,Jan 2021,Centro-oeste,Goiás,Outras,5
595,2021-01,Jan 2021,Centro-oeste,Goiás,P.1 (Gama),44
596,2021-01,Jan 2021,Centro-oeste,Goiás,P.2,72
597,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.28,5
598,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.33,1
599,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.7 (Alfa),2
600,2021-01,Jan 2021,Centro-oeste,Mato Grosso,Outras,6
601,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.1 (Gama),4
602,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.2,8
603,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,3
604,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.33,1
605,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.7 (Alfa),1
606,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outras,3
607,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,P.2,14
608,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1,1
609,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.28,3
610,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.33,2
611,2021-01,Jan 2021,Nordeste,Alagoas,Outras,2
612,2021-01,Jan 2021,Nordeste,Alagoas,P.1 (Gama),13
613,2021-01,Jan 2021,Nordeste,Alagoas,P.2,32
614,2021-01,Jan 2021,Nordeste,Bahia,B.1.1,2
615,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.28,3
616,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.33,2
617,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.7 (Alfa),4
618,2021-01,Jan 2021,Nordeste,Bahia,Outras,8
619,2021-01,Jan 2021,Nordeste,Bahia,P.1 (Gama),13
620,2021-01,Jan 2021,Nordeste,Bahia,P.2,49
621,2021-01,Jan 2021,Nordeste,Ceará,B.1.1,3
622,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.28,1
623,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.33,9
624,2021-01,Jan 2021,Nordeste,Ceará,Outras,3
625,2021-01,Jan 2021,Nordeste,Ceará,P.1 (Gama),16
626,2021-01,Jan 2021,Nordeste,Ceará,P.2,21
627,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.28,2
628,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.33,1
629,2021-01,Jan 2021,Nordeste,Maranhão,Outras,23
630,2021-01,Jan 2021,Nordeste,Maranhão,P.1 (Gama),8
631,2021-01,Jan 2021,Nordeste,Maranhão,P.2,15
632,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1,4
633,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.28,2
634,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.33,1
635,2021-01,Jan 2021,Nordeste,Paraíba,Outras,7
636,2021-01,Jan 2021,Nordeste,Paraíba,P.1 (Gama),5
637,2021-01,Jan 2021,Nordeste,Paraíba,P.2,25
638,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1,4
639,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1.28,2
640,2021-01,Jan 2021,Nordeste,Pernambuco,Outras,2
641,2021-01,Jan 2021,Nordeste,Pernambuco,P.2,16
642,2021-01,Jan 2021,Nordeste,Piauí,Outras,1
643,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1,1
644,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1.28,3
645,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,Outras,2
646,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),14
647,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.2,30
648,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1,1
649,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.28,7
650,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.33,2
651,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.7 (Alfa),1
652,2021-01,Jan 2021,Nordeste,Sergipe,Outras,2
653,2021-01,Jan 2021,Nordeste,Sergipe,P.1 (Gama),7
654,2021-01,Jan 2021,Nordeste,Sergipe,P.2,23
655,2021-01,Jan 2021,Norte,Acre,B.1.1.28,15
656,2021-01,Jan 2021,Norte,Acre,B.1.1.33,3
657,2021-01,Jan 2021,Norte,Acre,Outras,5
658,2021-01,Jan 2021,Norte,Acre,P.1 (Gama),10
659,2021-01,Jan 2021,Norte,Acre,P.2,3
660,2021-01,Jan 2021,Norte,Amapá,B.1.1,1
661,2021-01,Jan 2021,Norte,Amapá,B.1.1.33,1
662,2021-01,Jan 2021,Norte,Amapá,Outras,2
663,2021-01,Jan 2021,Norte,Amapá,P.1 (Gama),9
664,2021-01,Jan 2021,Norte,Amapá,P.2,60
665,2021-01,Jan 2021,Norte,Amazonas,B.1.1.28,3
666,2021-01,Jan 2021,Norte,Amazonas,B.1.1.33,2
667,2021-01,Jan 2021,Norte,Amazonas,Outras,2
668,2021-01,Jan 2021,Norte,Amazonas,P.1 (Gama),175
669,2021-01,Jan 2021,Norte,Amazonas,P.2,7
670,2021-01,Jan 2021,Norte,Pará,B.1.1,2
671,2021-01,Jan 2021,Norte,Pará,B.1.1.28,4
672,2021-01,Jan 2021,Norte,Pará,Outras,2
673,2021-01,Jan 2021,Norte,Pará,P.1 (Gama),25
674,2021-01,Jan 2021,Norte,Pará,P.2,33
675,2021-01,Jan 2021,Norte,Rondônia,B.1.1.28,2
676,2021-01,Jan 2021,Norte,Rondônia,B.1.1.33,6
677,2021-01,Jan 2021,Norte,Rondônia,Outras,1
678,2021-01,Jan 2021,Norte,Rondônia,P.1 (Gama),5
679,2021-01,Jan 2021,Norte,Rondônia,P.2,5
680,2021-01,Jan 2021,Norte,Roraima,P.1 (Gama),12
681,2021-01,Jan 2021,Norte,Roraima,P.2,2
682,2021-01,Jan 2021,Norte,Tocantins,B.1.1.28,1
683,2021-01,Jan 2021,Norte,Tocantins,P.1 (Gama),2
684,2021-01,Jan 2021,Norte,Tocantins,P.2,3
685,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.28,7
686,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.33,10
687,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),1
688,2021-01,Jan 2021,Sudeste,Espírito Santo,Outras,1
689,2021-01,Jan 2021,Sudeste,Espírito Santo,P.1 (Gama),4
690,2021-01,Jan 2021,Sudeste,Espírito Santo,P.2,28
691,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.28,6
692,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.33,3
693,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),13
694,2021-01,Jan 2021,Sudeste,Minas Gerais,Outras,3
695,2021-01,Jan 2021,Sudeste,Minas Gerais,P.1 (Gama),2
696,2021-01,Jan 2021,Sudeste,Minas Gerais,P.2,47
697,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1,1
698,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.28,9
699,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.33,6
700,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),5
701,2021-01,Jan 2021,Sudeste,Rio de Janeiro,Outras,1
702,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.1 (Gama),4
703,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.2,137
704,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1,2
705,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.28,56
706,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.33,6
707,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),21
708,2021-01,Jan 2021,Sudeste,São Paulo,Outras,30
709,2021-01,Jan 2021,Sudeste,São Paulo,P.1 (Gama),51
710,2021-01,Jan 2021,Sudeste,São Paulo,P.2,133
711,2021-01,Jan 2021,Sul,Paraná,B.1.1.28,9
712,2021-01,Jan 2021,Sul,Paraná,B.1.1.33,2
713,2021-01,Jan 2021,Sul,Paraná,B.1.1.7 (Alfa),3
714,2021-01,Jan 2021,Sul,Paraná,Outras,4
715,2021-01,Jan 2021,Sul,Paraná,P.1 (Gama),4
716,2021-01,Jan 2021,Sul,Paraná,P.2,22
717,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.28,9
718,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.33,1
719,2021-01,Jan 2021,Sul,Rio Grande do Sul,Outras,13
720,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.1 (Gama),7
721,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.2,46
722,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.28,6
723,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.33,2
724,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
725,2021-01,Jan 2021,Sul,Santa Catarina,Outras,6
726,2021-01,Jan 2021,Sul,Santa Catarina,P.1 (Gama),16
727,2021-01,Jan 2021,Sul,Santa Catarina,P.2,61
728,2021-02,Fev 2021,Centro-oeste,Distrito Federal,Outras,1
729,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1,1
730,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.28,3
731,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),20
732,2021-02,Fev 2021,Centro-oeste,Goiás,Outras,1
733,2021-02,Fev 2021,Centro-oeste,Goiás,P.1 (Gama),125
734,2021-02,Fev 2021,Centro-oeste,Goiás,P.2,46
735,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1,1
736,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1.28,1
737,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1.33,1
738,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.1 (Gama),11
739,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.2,10
740,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,5
741,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outras,2
742,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),11
743,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.1.7 (Gama),1
744,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.2,25
745,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1,2
746,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.28,2
747,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.33,4
748,2021-02,Fev 2021,Nordeste,Alagoas,Outras,2
749,2021-02,Fev 2021,Nordeste,Alagoas,P.1 (Gama),33
750,2021-02,Fev 2021,Nordeste,Alagoas,P.2,38
751,2021-02,Fev 2021,Nordeste,Bahia,B.1.1,1
752,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.28,11
753,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.33,1
754,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.7 (Alfa),6
755,2021-02,Fev 2021,Nordeste,Bahia,Outras,6
756,2021-02,Fev 2021,Nordeste,Bahia,P.1 (Gama),50
757,2021-02,Fev 2021,Nordeste,Bahia,P.2,50
758,2021-02,Fev 2021,Nordeste,Ceará,Outras,1
759,2021-02,Fev 2021,Nordeste,Ceará,P.1 (Gama),47
760,2021-02,Fev 2021,Nordeste,Ceará,P.1.7 (Gama),2
761,2021-02,Fev 2021,Nordeste,Ceará,P.2,7
762,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1,1
763,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1.28,2
764,2021-02,Fev 2021,Nordeste,Maranhão,Outras,13
765,2021-02,Fev 2021,Nordeste,Maranhão,P.1 (Gama),29
766,2021-02,Fev 2021,Nordeste,Maranhão,P.2,6
767,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1,1
768,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1.28,2
769,2021-02,Fev 2021,Nordeste,Paraíba,Outras,1
770,2021-02,Fev 2021,Nordeste,Paraíba,P.1 (Gama),16
771,2021-02,Fev 2021,Nordeste,Paraíba,P.2,7
772,2021-02,Fev 2021,Nordeste,Pernambuco,B.1.1,1
773,2021-02,Fev 2021,Nordeste,Pernambuco,P.1 (Gama),22
774,2021-02,Fev 2021,Nordeste,Pernambuco,P.2,4
775,2021-02,Fev 2021,Nordeste,Piauí,B.1.1.33,3
776,2021-02,Fev 2021,Nordeste,Piauí,Outras,2
777,2021-02,Fev 2021,Nordeste,Piauí,P.1 (Gama),2
778,2021-02,Fev 2021,Nordeste,Piauí,P.2,1
779,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1,2
780,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1.28,1
781,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,Outras,2
782,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),23
783,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.2,15
784,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1,1
785,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.28,3
786,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.33,1
787,2021-02,Fev 2021,Nordeste,Sergipe,Outras,5
788,2021-02,Fev 2021,Nordeste,Sergipe,P.1 (Gama),145
789,2021-02,Fev 2021,Nordeste,Sergipe,P.2,25
790,2021-02,Fev 2021,Norte,Acre,B.1.1.28,2
791,2021-02,Fev 2021,Norte,Acre,Outras,2
792,2021-02,Fev 2021,Norte,Acre,P.1 (Gama),13
